mode,question_index,question,gold_item,rerank_score,rerank_percentile,embedding_similarity,embedding_percentile,total_items_count,avg_percentile
chunk,5,在2024年，一位美国前总统升级了对一个西亚国家的极限施压政策，担忧其核计划进展；同年，以色列计划对该国核设施实施空袭，但被美国高层干预阻止。在以色列，负责国防事务的高级官员因在内部兵役争议中的立场而...,"标题: 第二任期继续“极限施压”阻止伊朗核计划，特朗普不惜动武？
第二任期继续“极限施压”阻止伊朗核计划，特朗普不惜动武？
据美国《华尔街日报》12月13日报道，美国当选总统特朗普预计将在第二任期延续...",0.18514507699610797,0.1,0.5887772440910339,0.3,10,0.2
chunk,5,在2024年，一位美国前总统升级了对一个西亚国家的极限施压政策，担忧其核计划进展；同年，以色列计划对该国核设施实施空袭，但被美国高层干预阻止。在以色列，负责国防事务的高级官员因在内部兵役争议中的立场而...,"标题: 美媒：以色列原计划5月轰炸伊朗核设施，但被特朗普拦住了
美媒：以色列原计划5月轰炸伊朗核设施，但被特朗普拦住了
【文/观察者网 陈思佳】据美国《纽约时报》4月16日报道，多名政府官员和知情人士...",0.1848837966947344,0.2,0.614616870880127,0.2,10,0.2
chunk,5,在2024年，一位美国前总统升级了对一个西亚国家的极限施压政策，担忧其核计划进展；同年，以色列计划对该国核设施实施空袭，但被美国高层干预阻止。在以色列，负责国防事务的高级官员因在内部兵役争议中的立场而...,"标题: 以色列防长加兰特突遭解职，反对派怒批内塔尼亚胡“政治操弄”
以色列防长加兰特突遭解职，反对派怒批内塔尼亚胡“政治操弄”
【文/观察者网 齐倩】当地时间11月5日晚，以色列总理内塔尼亚胡将国防部...",0.15266168425801135,0.3,0.6155370473861694,0.1,10,0.2
chunk,6,在2024年，一个北约成员国的情报行动帮助其盟友在海上冲突中重创了对手的一个关键资产。作为回应，该对手被揭露计划针对一个欧洲武器制造商的领导进行暗杀，该制造商生产一种特定口径的炮弹，而与此同时，该对手...,"标题: 拜登被曝告诫美情报和国防部门高官：披露美乌共享情报适得其反，立即停止
拜登被曝告诫美情报和国防部门高官：披露美乌共享情报适得其反，立即停止
【文/观察者网 熊超然】近期，美媒频频披露美国情报部...",0.07966464667119975,0.2,0.4953345060348511,0.3,10,0.25
chunk,6,在2024年，一个北约成员国的情报行动帮助其盟友在海上冲突中重创了对手的一个关键资产。作为回应，该对手被揭露计划针对一个欧洲武器制造商的领导进行暗杀，该制造商生产一种特定口径的炮弹，而与此同时，该对手...,"标题: 美官员声称：俄计划暗杀德国军火巨头莱茵金属总裁
【文/观察者网 汪淼】
据美国有线电视新闻网（CNN）7月11日报道，五名来自美国及其他西方国家的知情官员透露，美国情报机构发现俄罗斯政府计划暗...",0.174539424761468,0.1,0.5963516235351562,0.1,10,0.1
chunk,6,在2024年，一个北约成员国的情报行动帮助其盟友在海上冲突中重创了对手的一个关键资产。作为回应，该对手被揭露计划针对一个欧洲武器制造商的领导进行暗杀，该制造商生产一种特定口径的炮弹，而与此同时，该对手...,"标题: 欧洲情报界又开始传：俄军要接收伊朗短程弹道导弹
据路透社8月9日报道，两位匿名的欧洲情报官员透露，伊朗预计将很快向俄罗斯交付数百枚短程弹道导弹，目前正有数十名俄罗斯军方人员正在伊朗接受使用“法...",0.05855981696248627,0.3,0.511288583278656,0.2,10,0.25
chunk,7,在2023年的一场政治改革争议中，一个中东国家的国防高层官员被解除职务。随后，该国军方计划在2024年对一个核能敏感设施实施突袭行动，但这一计划被一位前西方大国领导人通过外交干预所阻止。这个设施所在的...,"标题: 内塔尼亚胡重大政治危机：犹太教徒或被迫上前线
内塔尼亚胡重大政治危机：犹太教徒或被迫上前线李泽西欢迎一切建议和意见
内塔尼亚胡重大政治危机：犹太教徒或被迫上前线
当地时间28日，以色列最高法院...",0.049719729425085755,0.5,0.40033799409866333,0.6,10,0.55
chunk,7,在2023年的一场政治改革争议中，一个中东国家的国防高层官员被解除职务。随后，该国军方计划在2024年对一个核能敏感设施实施突袭行动，但这一计划被一位前西方大国领导人通过外交干预所阻止。这个设施所在的...,"标题: 美媒：以色列原计划5月轰炸伊朗核设施，但被特朗普拦住了
美媒：以色列原计划5月轰炸伊朗核设施，但被特朗普拦住了
【文/观察者网 陈思佳】据美国《纽约时报》4月16日报道，多名政府官员和知情人士...",0.12215878799086688,0.2,0.6019424796104431,0.1,10,0.15000000000000002
chunk,7,在2023年的一场政治改革争议中，一个中东国家的国防高层官员被解除职务。随后，该国军方计划在2024年对一个核能敏感设施实施突袭行动，但这一计划被一位前西方大国领导人通过外交干预所阻止。这个设施所在的...,"标题: 第二任期继续“极限施压”阻止伊朗核计划，特朗普不惜动武？
第二任期继续“极限施压”阻止伊朗核计划，特朗普不惜动武？
据美国《华尔街日报》12月13日报道，美国当选总统特朗普预计将在第二任期延续...",0.10207191812486054,0.3,0.5510529279708862,0.2,10,0.25
chunk,8,在2024年，一个与俄罗斯有密切军事合作的中东国家，被西方情报机构评估为可能对另一个特定区域国家发动弹道导弹袭击，这一评估源于该国家近期向俄罗斯供应特定进攻性武器的行为。此前，在2023年，这个国家曾...,"标题: 欧洲情报界又开始传：俄军要接收伊朗短程弹道导弹
据路透社8月9日报道，两位匿名的欧洲情报官员透露，伊朗预计将很快向俄罗斯交付数百枚短程弹道导弹，目前正有数十名俄罗斯军方人员正在伊朗接受使用“法...",0.15808356828034148,0.3,0.596611499786377,0.1,10,0.2
chunk,8,在2024年，一个与俄罗斯有密切军事合作的中东国家，被西方情报机构评估为可能对另一个特定区域国家发动弹道导弹袭击，这一评估源于该国家近期向俄罗斯供应特定进攻性武器的行为。此前，在2023年，这个国家曾...,"标题: 美高官：伊朗“即将”对以色列发动弹道导弹袭击
美高官：伊朗“即将”对以色列发动弹道导弹袭击
北京时间10月1日晚，包括路透社、法新社、彭博社在内的众多主流外媒几乎同时引述一名匿名美国白宫高级官...",0.16479118634611806,0.2,0.5643675923347473,0.2,10,0.2
chunk,8,在2024年，一个与俄罗斯有密切军事合作的中东国家，被西方情报机构评估为可能对另一个特定区域国家发动弹道导弹袭击，这一评估源于该国家近期向俄罗斯供应特定进攻性武器的行为。此前，在2023年，这个国家曾...,"标题: 伊朗称击落一架“外国无人机”，五角大楼忙否认：不是美国的
伊朗称击落一架“外国无人机”，五角大楼忙否认：不是美国的
谷智轩I don't know.
今年6月，伊朗用地对空导弹摧毁一架美国无人...",0.18741219710071064,0.1,0.5154497623443604,0.3,10,0.2
chunk,9,在近期的一个国际冲突中，美国情报机构对东欧盟友的关键支持导致了一个欧亚大国的海军旗舰遭受毁灭性打击。作为回应，该欧亚大国从一个西亚国家获得了新型弹道导弹系统，以增强其军事实力。随后，西亚国家因地区紧张...,"标题: 拜登被曝告诫美情报和国防部门高官：披露美乌共享情报适得其反，立即停止
拜登被曝告诫美情报和国防部门高官：披露美乌共享情报适得其反，立即停止
【文/观察者网 熊超然】近期，美媒频频披露美国情报部...",0.06617664050914138,0.2,0.40858447551727295,0.5,10,0.35
chunk,9,在近期的一个国际冲突中，美国情报机构对东欧盟友的关键支持导致了一个欧亚大国的海军旗舰遭受毁灭性打击。作为回应，该欧亚大国从一个西亚国家获得了新型弹道导弹系统，以增强其军事实力。随后，西亚国家因地区紧张...,"标题: 欧洲情报界又开始传：俄军要接收伊朗短程弹道导弹
据路透社8月9日报道，两位匿名的欧洲情报官员透露，伊朗预计将很快向俄罗斯交付数百枚短程弹道导弹，目前正有数十名俄罗斯军方人员正在伊朗接受使用“法...",0.09154769779199926,0.1,0.538281261920929,0.1,10,0.1
chunk,9,在近期的一个国际冲突中，美国情报机构对东欧盟友的关键支持导致了一个欧亚大国的海军旗舰遭受毁灭性打击。作为回应，该欧亚大国从一个西亚国家获得了新型弹道导弹系统，以增强其军事实力。随后，西亚国家因地区紧张...,"标题: 美高官：伊朗“即将”对以色列发动弹道导弹袭击
美高官：伊朗“即将”对以色列发动弹道导弹袭击
北京时间10月1日晚，包括路透社、法新社、彭博社在内的众多主流外媒几乎同时引述一名匿名美国白宫高级官...",0.06302383075590874,0.3,0.5023412704467773,0.2,10,0.25
chunk,10,在2024年的一系列国际事件中，美国情报机构的行动引发了连锁反应。首先，美国通过情报共享帮助一个东欧盟友成功打击了某个海上目标。随后，这种支持被指控参与了另一个中东冲突中的军事行动，导致大量平民伤亡。...,"标题: 拜登被曝告诫美情报和国防部门高官：披露美乌共享情报适得其反，立即停止
拜登被曝告诫美情报和国防部门高官：披露美乌共享情报适得其反，立即停止
【文/观察者网 熊超然】近期，美媒频频披露美国情报部...",0.13518881543231512,0.2,0.4764605462551117,0.4,10,0.30000000000000004
chunk,10,在2024年的一系列国际事件中，美国情报机构的行动引发了连锁反应。首先，美国通过情报共享帮助一个东欧盟友成功打击了某个海上目标。随后，这种支持被指控参与了另一个中东冲突中的军事行动，导致大量平民伤亡。...,"标题: “这是一场真正的屠杀：以色列为救4人，杀害上百人”
“这是一场真正的屠杀：以色列为救4人，杀害上百人”
【文/观察者网 陈思佳】当地时间6月8日，以色列国防军对加沙中部努赛赖特难民营发动袭击，...",0.005836519116524904,1.0,0.40931862592697144,0.7,10,0.85
chunk,10,在2024年的一系列国际事件中，美国情报机构的行动引发了连锁反应。首先，美国通过情报共享帮助一个东欧盟友成功打击了某个海上目标。随后，这种支持被指控参与了另一个中东冲突中的军事行动，导致大量平民伤亡。...,"标题: 伊朗称击落一架“外国无人机”，五角大楼忙否认：不是美国的
伊朗称击落一架“外国无人机”，五角大楼忙否认：不是美国的
谷智轩I don't know.
今年6月，伊朗用地对空导弹摧毁一架美国无人...",0.010822271491790715,0.6,0.4790817201137543,0.3,10,0.44999999999999996
chunk,11,在去年夏季，一个武装组织通过无人机展示了其监视邻国北部军事设施的能力，这一事件加剧了地区紧张。随后，在秋季，该组织的一位关键领导人在一次针对首都的空袭中丧生，其葬礼吸引了大量民众参加，并有来自另一个国...,"标题: 真主党无人机拍摄以北部大量地区 以媒体：最屈辱一天
【文/观察者网 王世纯】面对以色列“北伐”的威胁，黎巴嫩真主党继续针锋相对。综合以色列新消息报，半岛电视台6月19日报道，黎巴嫩真主党6月1...",0.1502104494319572,0.08333333333333333,0.49147528409957886,0.16666666666666666,12,0.125
chunk,11,在去年夏季，一个武装组织通过无人机展示了其监视邻国北部军事设施的能力，这一事件加剧了地区紧张。随后，在秋季，该组织的一位关键领导人在一次针对首都的空袭中丧生，其葬礼吸引了大量民众参加，并有来自另一个国...,"标题: 一周军评：面对眼下的以色列，“维和部队”还能坚持多久？-施洋
一周军评：面对眼下的以色列，“维和部队”还能坚持多久？
本周，中东局势又一次成为国际关注的焦点。在以军过去一年的军事行动导致加沙地...",0.06607311049115568,0.4166666666666667,0.4208873212337494,0.5833333333333334,12,0.5
chunk,11,在去年夏季，一个武装组织通过无人机展示了其监视邻国北部军事设施的能力，这一事件加剧了地区紧张。随后，在秋季，该组织的一位关键领导人在一次针对首都的空袭中丧生，其葬礼吸引了大量民众参加，并有来自另一个国...,"标题: 数十万人参加纳斯鲁拉葬礼，高喊“以色列去死，美国去死”
【文/观察者网 林琛力】据路透社、《以色列时报》等媒体报道，当地时间2月23日，已故前任真主党领导人纳斯鲁拉的葬礼在黎巴嫩首都贝鲁特举行...",0.12909490593258696,0.16666666666666666,0.5037041306495667,0.08333333333333333,12,0.125
chunk,13,在2024年，一个被西方广泛制裁的国家向其关键盟友交付了数百枚新型弹道导弹系统。同时，在该国领空，一架无人侦察机被击落的事件引发了国际关注。美国情报机构随后发出警告，称该国可能对另一个中东国家发动导弹...,"标题: 欧洲情报界又开始传：俄军要接收伊朗短程弹道导弹
据路透社8月9日报道，两位匿名的欧洲情报官员透露，伊朗预计将很快向俄罗斯交付数百枚短程弹道导弹，目前正有数十名俄罗斯军方人员正在伊朗接受使用“法...",0.15240919938744307,0.3,0.579055905342102,0.2,10,0.25
chunk,13,在2024年，一个被西方广泛制裁的国家向其关键盟友交付了数百枚新型弹道导弹系统。同时，在该国领空，一架无人侦察机被击落的事件引发了国际关注。美国情报机构随后发出警告，称该国可能对另一个中东国家发动导弹...,"标题: 伊朗称击落一架“外国无人机”，五角大楼忙否认：不是美国的
伊朗称击落一架“外国无人机”，五角大楼忙否认：不是美国的
谷智轩I don't know.
今年6月，伊朗用地对空导弹摧毁一架美国无人...",0.1567804185026923,0.2,0.536377489566803,0.3,10,0.25
chunk,13,在2024年，一个被西方广泛制裁的国家向其关键盟友交付了数百枚新型弹道导弹系统。同时，在该国领空，一架无人侦察机被击落的事件引发了国际关注。美国情报机构随后发出警告，称该国可能对另一个中东国家发动导弹...,"标题: 美高官：伊朗“即将”对以色列发动弹道导弹袭击
美高官：伊朗“即将”对以色列发动弹道导弹袭击
北京时间10月1日晚，包括路透社、法新社、彭博社在内的众多主流外媒几乎同时引述一名匿名美国白宫高级官...",0.16357965810199576,0.1,0.584001362323761,0.1,10,0.1
chunk,14,在中东地区近年的一场国际冲突中，一位国防官员被美国高层描述为关键盟友；随后，该国经历内部政治风波，该官员因政策分歧被解除职务，引发民众示威；最近，该国拟对邻国核设施采取军事行动，但被一个西方大国的前元...,"标题: 美官员：伊朗袭击几个小时前，美军收到伊拉克的提前预警
美官员：伊朗袭击几个小时前，美军收到伊拉克的提前预警
【编译/观察者网 齐倩】“我们是知情的，是伊拉克人告诉我们的，这提前了好几个小时。”...",0.08296638012550331,0.4,0.43216487765312195,0.5,10,0.45
chunk,14,在中东地区近年的一场国际冲突中，一位国防官员被美国高层描述为关键盟友；随后，该国经历内部政治风波，该官员因政策分歧被解除职务，引发民众示威；最近，该国拟对邻国核设施采取军事行动，但被一个西方大国的前元...,"标题: 以色列防长加兰特突遭解职，反对派怒批内塔尼亚胡“政治操弄”
以色列防长加兰特突遭解职，反对派怒批内塔尼亚胡“政治操弄”
【文/观察者网 齐倩】当地时间11月5日晚，以色列总理内塔尼亚胡将国防部...",0.13863558000392043,0.1,0.5610262155532837,0.1,10,0.1
chunk,14,在中东地区近年的一场国际冲突中，一位国防官员被美国高层描述为关键盟友；随后，该国经历内部政治风波，该官员因政策分歧被解除职务，引发民众示威；最近，该国拟对邻国核设施采取军事行动，但被一个西方大国的前元...,"标题: 美媒：以色列原计划5月轰炸伊朗核设施，但被特朗普拦住了
美媒：以色列原计划5月轰炸伊朗核设施，但被特朗普拦住了
【文/观察者网 陈思佳】据美国《纽约时报》4月16日报道，多名政府官员和知情人士...",0.131867025768104,0.2,0.5155242085456848,0.2,10,0.2
chunk,15,在2024年初，美国政府针对一个中东盟友的军事行动，讨论了暂缓供应进攻性武器；同时，向一个东欧国家提供了实时情报共享，帮助其打击敌人。作为回应，一个敌对大国被揭露计划暗杀一个西欧国家武器制造公司的总裁...,"标题: “要求多次遭以色列无视，拜登政府讨论暂缓向以供应进攻性武器”
“要求多次遭以色列无视，拜登政府讨论暂缓向以供应进攻性武器”
【文/观察者网 王世纯】据美国全国广播公司网站（NBC News）1...",0.18383778163777353,0.1,0.5673714876174927,0.3,10,0.2
chunk,15,在2024年初，美国政府针对一个中东盟友的军事行动，讨论了暂缓供应进攻性武器；同时，向一个东欧国家提供了实时情报共享，帮助其打击敌人。作为回应，一个敌对大国被揭露计划暗杀一个西欧国家武器制造公司的总裁...,"标题: 拜登被曝告诫美情报和国防部门高官：披露美乌共享情报适得其反，立即停止
拜登被曝告诫美情报和国防部门高官：披露美乌共享情报适得其反，立即停止
【文/观察者网 熊超然】近期，美媒频频披露美国情报部...",0.056560292739167115,0.5,0.5304747819900513,0.5,10,0.5
chunk,15,在2024年初，美国政府针对一个中东盟友的军事行动，讨论了暂缓供应进攻性武器；同时，向一个东欧国家提供了实时情报共享，帮助其打击敌人。作为回应，一个敌对大国被揭露计划暗杀一个西欧国家武器制造公司的总裁...,"标题: 美官员声称：俄计划暗杀德国军火巨头莱茵金属总裁
【文/观察者网 汪淼】
据美国有线电视新闻网（CNN）7月11日报道，五名来自美国及其他西方国家的知情官员透露，美国情报机构发现俄罗斯政府计划暗...",0.1597482405827474,0.2,0.5832191109657288,0.2,10,0.2
chunk,15,在2024年初，美国政府针对一个中东盟友的军事行动，讨论了暂缓供应进攻性武器；同时，向一个东欧国家提供了实时情报共享，帮助其打击敌人。作为回应，一个敌对大国被揭露计划暗杀一个西欧国家武器制造公司的总裁...,"标题: 欧洲情报界又开始传：俄军要接收伊朗短程弹道导弹
据路透社8月9日报道，两位匿名的欧洲情报官员透露，伊朗预计将很快向俄罗斯交付数百枚短程弹道导弹，目前正有数十名俄罗斯军方人员正在伊朗接受使用“法...",0.13835888599672327,0.3,0.6298794150352478,0.1,10,0.2
chunk,16,在一个中东国家，最高法院近期作出判决，要求政府停止对特定宗教机构的资助，引发政治争议。此前，该国一位负责国防事务的高级官员被撤职，导致大规模抗议。更早时，该国外交部长公开感谢美国对一个导弹防御系统的支...,"标题: 内塔尼亚胡重大政治危机：犹太教徒或被迫上前线
内塔尼亚胡重大政治危机：犹太教徒或被迫上前线李泽西欢迎一切建议和意见
内塔尼亚胡重大政治危机：犹太教徒或被迫上前线
当地时间28日，以色列最高法院...",0.1917036070184835,0.1,0.532884955406189,0.2,10,0.15000000000000002
chunk,16,在一个中东国家，最高法院近期作出判决，要求政府停止对特定宗教机构的资助，引发政治争议。此前，该国一位负责国防事务的高级官员被撤职，导致大规模抗议。更早时，该国外交部长公开感谢美国对一个导弹防御系统的支...,"标题: 以色列防长加兰特突遭解职，反对派怒批内塔尼亚胡“政治操弄”
以色列防长加兰特突遭解职，反对派怒批内塔尼亚胡“政治操弄”
【文/观察者网 齐倩】当地时间11月5日晚，以色列总理内塔尼亚胡将国防部...",0.15545316420618974,0.2,0.5823662877082825,0.1,10,0.15000000000000002
chunk,16,在一个中东国家，最高法院近期作出判决，要求政府停止对特定宗教机构的资助，引发政治争议。此前，该国一位负责国防事务的高级官员被撤职，导致大规模抗议。更早时，该国外交部长公开感谢美国对一个导弹防御系统的支...,"标题: 美国众议院通过法案：将提供10亿美元支持以色列的铁穹导弹防御系统
美国众议院通过法案：将提供10亿美元支持以色列的铁穹导弹防御系统
（观察者网讯）据《纽约时报》（The New York Ti...",0.13662340285168828,0.3,0.46344292163848877,0.3,10,0.3
chunk,17,在2023年一场重大国内政治动荡中，一位反对派人物因谴责政府将个人议程置于国家利益之上而声名鹊起。2024年，这位人物出任高级外交职务，并与一位美国立法机构的关键人物进行了会谈。这位美国关键人物的正式...,"标题: 内塔尼亚胡重大政治危机：犹太教徒或被迫上前线
内塔尼亚胡重大政治危机：犹太教徒或被迫上前线李泽西欢迎一切建议和意见
内塔尼亚胡重大政治危机：犹太教徒或被迫上前线
当地时间28日，以色列最高法院...",0.05780938411002485,0.2,0.3139321804046631,0.7,10,0.44999999999999996
chunk,17,在2023年一场重大国内政治动荡中，一位反对派人物因谴责政府将个人议程置于国家利益之上而声名鹊起。2024年，这位人物出任高级外交职务，并与一位美国立法机构的关键人物进行了会谈。这位美国关键人物的正式...,"标题: 以色列防长加兰特突遭解职，反对派怒批内塔尼亚胡“政治操弄”
以色列防长加兰特突遭解职，反对派怒批内塔尼亚胡“政治操弄”
【文/观察者网 齐倩】当地时间11月5日晚，以色列总理内塔尼亚胡将国防部...",0.14093416925522043,0.1,0.427218496799469,0.1,10,0.1
chunk,17,在2023年一场重大国内政治动荡中，一位反对派人物因谴责政府将个人议程置于国家利益之上而声名鹊起。2024年，这位人物出任高级外交职务，并与一位美国立法机构的关键人物进行了会谈。这位美国关键人物的正式...,"标题: 美国众议院通过法案：将提供10亿美元支持以色列的铁穹导弹防御系统
美国众议院通过法案：将提供10亿美元支持以色列的铁穹导弹防御系统
（观察者网讯）据《纽约时报》（The New York Ti...",0.02268014009085299,0.3,0.33560657501220703,0.3,10,0.3
chunk,18,在2024年，美国情报机构的一次行动帮助乌克兰重创了一艘俄罗斯军舰后，俄罗斯被报道计划针对一个主要欧洲防务企业的高管进行暗杀作为回应。与此同时，一个西亚国家因盟友高级成员被暗杀而威胁以色列，其外交部发...,"标题: 拜登被曝告诫美情报和国防部门高官：披露美乌共享情报适得其反，立即停止
拜登被曝告诫美情报和国防部门高官：披露美乌共享情报适得其反，立即停止
【文/观察者网 熊超然】近期，美媒频频披露美国情报部...",0.13540468265705904,0.2,0.544898509979248,0.3,10,0.25
